States,District,Transaction_Year,Quarters,registeredUsers
tripura,dhalai,2019,2,15893
tripura,khowai,2019,2,13523
tripura,unakoti,2019,2,10629
tripura,west tripura,2019,3,104949
tripura,south tripura,2019,3,26573
tripura,sepahijala,2019,3,24332
tripura,north tripura,2019,3,22522
tripura,gomati,2019,3,21722
tripura,dhalai,2019,3,18140
tripura,khowai,2019,3,15092
tripura,unakoti,2019,3,12126
tripura,west tripura,2019,4,114108
tripura,south tripura,2019,4,29753
tripura,sepahijala,2019,4,27322
tripura,north tripura,2019,4,25703
tripura,gomati,2019,4,24160
tripura,dhalai,2019,4,20609
tripura,khowai,2019,4,16819
tripura,unakoti,2019,4,13824
tripura,west tripura,2020,1,124538
tripura,south tripura,2020,1,32716
tripura,sepahijala,2020,1,30379
tripura,north tripura,2020,1,28648
tripura,gomati,2020,1,26688
tripura,dhalai,2020,1,22808
tripura,khowai,2020,1,18592
tripura,unakoti,2020,1,15593
tripura,west tripura,2020,2,137156
tripura,south tripura,2020,2,36522
tripura,sepahijala,2020,2,35017
tripura,north tripura,2020,2,32851
tripura,gomati,2020,2,30323
tripura,dhalai,2020,2,26043
tripura,khowai,2020,2,20922
tripura,unakoti,2020,2,17832
tripura,west tripura,2020,3,151432
tripura,south tripura,2020,3,40797
tripura,sepahijala,2020,3,39970
tripura,north tripura,2020,3,37284
tripura,gomati,2020,3,34073
tripura,dhalai,2020,3,29515
tripura,khowai,2020,3,23565
tripura,unakoti,2020,3,20095
tripura,west tripura,2020,4,163752
tripura,south tripura,2020,4,43899
tripura,sepahijala,2020,4,43722
tripura,north tripura,2020,4,40886
tripura,gomati,2020,4,37129
tripura,dhalai,2020,4,32210
tripura,khowai,2020,4,25507
tripura,unakoti,2020,4,22005
tripura,west tripura,2021,1,175841
tripura,south tripura,2021,1,47052
tripura,sepahijala,2021,1,46925
tripura,north tripura,2021,1,44051
tripura,gomati,2021,1,39920
tripura,dhalai,2021,1,34747
tripura,khowai,2021,1,27361
tripura,unakoti,2021,1,23739
tripura,west tripura,2021,2,188123
tripura,sepahijala,2021,2,50606
tripura,south tripura,2021,2,50556
tripura,north tripura,2021,2,47392
tripura,gomati,2021,2,42972
tripura,dhalai,2021,2,37460
tripura,khowai,2021,2,29432
tripura,unakoti,2021,2,25612
tripura,west tripura,2021,3,202122
tripura,sepahijala,2021,3,54797
tripura,south tripura,2021,3,54747
tripura,north tripura,2021,3,51321
tripura,gomati,2021,3,46535
tripura,dhalai,2021,3,40679
tripura,khowai,2021,3,31900
tripura,unakoti,2021,3,27828
tripura,west tripura,2021,4,215860
tripura,sepahijala,2021,4,58818
tripura,south tripura,2021,4,58777
tripura,north tripura,2021,4,55009
tripura,gomati,2021,4,49981
tripura,dhalai,2021,4,43705
tripura,khowai,2021,4,34253
tripura,unakoti,2021,4,29889
tripura,west tripura,2022,1,229161
tripura,sepahijala,2022,1,62906
tripura,south tripura,2022,1,62764
tripura,north tripura,2022,1,58694
tripura,gomati,2022,1,53356
tripura,dhalai,2022,1,46680
tripura,khowai,2022,1,36592
tripura,unakoti,2022,1,31971
tripura,west tripura,2022,2,242041
tripura,sepahijala,2022,2,66602
tripura,south tripura,2022,2,66478
tripura,north tripura,2022,2,62140
tripura,gomati,2022,2,56510
tripura,dhalai,2022,2,49424
tripura,khowai,2022,2,38683
tripura,unakoti,2022,2,33904
tripura,west tripura,2022,3,255161
tripura,sepahijala,2022,3,70255
tripura,south tripura,2022,3,70107
tripura,north tripura,2022,3,65452
tripura,gomati,2022,3,59506
tripura,dhalai,2022,3,52074
tripura,khowai,2022,3,40758
tripura,unakoti,2022,3,35830
tripura,west tripura,2022,4,267713
tripura,sepahijala,2022,4,73240
tripura,south tripura,2022,4,73117
tripura,north tripura,2022,4,68352
tripura,gomati,2022,4,62115
tripura,dhalai,2022,4,54280
tripura,khowai,2022,4,42490
tripura,unakoti,2022,4,37434
uttar-pradesh,gautam buddha nagar,2018,1,448768
uttar-pradesh,lucknow,2018,1,380070
uttar-pradesh,ghaziabad,2018,1,329683
uttar-pradesh,prayagraj,2018,1,220198
uttar-pradesh,kanpur nagar,2018,1,208389
uttar-pradesh,varanasi,2018,1,206788
uttar-pradesh,agra,2018,1,148387
uttar-pradesh,gorakhpur,2018,1,132769
uttar-pradesh,meerut,2018,1,123619
uttar-pradesh,bareilly,2018,1,112369
uttar-pradesh,gautam buddha nagar,2018,2,586350
uttar-pradesh,lucknow,2018,2,506261
uttar-pradesh,ghaziabad,2018,2,434115
uttar-pradesh,prayagraj,2018,2,297113
uttar-pradesh,varanasi,2018,2,288325
uttar-pradesh,kanpur nagar,2018,2,285101
uttar-pradesh,agra,2018,2,205298
uttar-pradesh,gorakhpur,2018,2,181126
uttar-pradesh,meerut,2018,2,167212
uttar-pradesh,bareilly,2018,2,152939
uttar-pradesh,gautam buddha nagar,2018,3,727480
uttar-pradesh,lucknow,2018,3,620328
uttar-pradesh,ghaziabad,2018,3,538532
uttar-pradesh,prayagraj,2018,3,363743
uttar-pradesh,varanasi,2018,3,352604
uttar-pradesh,kanpur nagar,2018,3,349250
uttar-pradesh,agra,2018,3,257453
uttar-pradesh,gorakhpur,2018,3,224409
uttar-pradesh,meerut,2018,3,205977
uttar-pradesh,bareilly,2018,3,187467
uttar-pradesh,gautam buddha nagar,2018,4,951342
uttar-pradesh,lucknow,2018,4,765152
uttar-pradesh,ghaziabad,2018,4,713372
uttar-pradesh,prayagraj,2018,4,451019
uttar-pradesh,varanasi,2018,4,447144
uttar-pradesh,kanpur nagar,2018,4,434315
uttar-pradesh,agra,2018,4,322749
uttar-pradesh,gorakhpur,2018,4,279761
uttar-pradesh,meerut,2018,4,258843
uttar-pradesh,bareilly,2018,4,233073
uttar-pradesh,gautam buddha nagar,2019,1,1143614
uttar-pradesh,lucknow,2019,1,896208
uttar-pradesh,ghaziabad,2019,1,859583
uttar-pradesh,prayagraj,2019,1,532230
uttar-pradesh,varanasi,2019,1,524667
uttar-pradesh,kanpur nagar,2019,1,511583
uttar-pradesh,agra,2019,1,392222
uttar-pradesh,gorakhpur,2019,1,336196
uttar-pradesh,meerut,2019,1,311930
uttar-pradesh,bareilly,2019,1,279714
uttar-pradesh,gautam buddha nagar,2019,2,1282816
uttar-pradesh,lucknow,2019,2,1011470
uttar-pradesh,ghaziabad,2019,2,975605
uttar-pradesh,prayagraj,2019,2,602739
uttar-pradesh,kanpur nagar,2019,2,585796
uttar-pradesh,varanasi,2019,2,583444
uttar-pradesh,agra,2019,2,461224
uttar-pradesh,gorakhpur,2019,2,387961
uttar-pradesh,meerut,2019,2,361091
uttar-pradesh,bareilly,2019,2,318597
uttar-pradesh,gautam buddha nagar,2019,3,1415905
uttar-pradesh,lucknow,2019,3,1124832
uttar-pradesh,ghaziabad,2019,3,1088568
uttar-pradesh,prayagraj,2019,3,667277
uttar-pradesh,kanpur nagar,2019,3,655175
uttar-pradesh,varanasi,2019,3,639586
uttar-pradesh,agra,2019,3,530228
uttar-pradesh,gorakhpur,2019,3,434172
uttar-pradesh,meerut,2019,3,408972
uttar-pradesh,bareilly,2019,3,356146
uttar-pradesh,gautam buddha nagar,2019,4,1537791
uttar-pradesh,lucknow,2019,4,1221681
uttar-pradesh,ghaziabad,2019,4,1189357
uttar-pradesh,prayagraj,2019,4,738307
uttar-pradesh,kanpur nagar,2019,4,718251
uttar-pradesh,varanasi,2019,4,706509
uttar-pradesh,agra,2019,4,593453
uttar-pradesh,gorakhpur,2019,4,483523
uttar-pradesh,meerut,2019,4,455353
uttar-pradesh,bareilly,2019,4,398897
uttar-pradesh,gautam buddha nagar,2020,1,1656331
uttar-pradesh,lucknow,2020,1,1329098
uttar-pradesh,ghaziabad,2020,1,1296464
uttar-pradesh,prayagraj,2020,1,816436
uttar-pradesh,kanpur nagar,2020,1,788847
uttar-pradesh,varanasi,2020,1,777234
uttar-pradesh,agra,2020,1,668251
uttar-pradesh,gorakhpur,2020,1,539316
uttar-pradesh,meerut,2020,1,509693
uttar-pradesh,bareilly,2020,1,452872
uttar-pradesh,gautam buddha nagar,2020,2,1756163
uttar-pradesh,lucknow,2020,2,1434386
uttar-pradesh,ghaziabad,2020,2,1399514
uttar-pradesh,prayagraj,2020,2,892787
uttar-pradesh,kanpur nagar,2020,2,864991
uttar-pradesh,varanasi,2020,2,851213
uttar-pradesh,agra,2020,2,746336
uttar-pradesh,gorakhpur,2020,2,600961
uttar-pradesh,meerut,2020,2,566838
uttar-pradesh,bareilly,2020,2,507342
uttar-pradesh,gautam buddha nagar,2020,3,1885370
uttar-pradesh,lucknow,2020,3,1551932
uttar-pradesh,ghaziabad,2020,3,1518450
uttar-pradesh,prayagraj,2020,3,974228
uttar-pradesh,kanpur nagar,2020,3,941379
uttar-pradesh,varanasi,2020,3,927313
uttar-pradesh,agra,2020,3,822893
uttar-pradesh,gorakhpur,2020,3,661272
uttar-pradesh,meerut,2020,3,624570
uttar-pradesh,bareilly,2020,3,558821
uttar-pradesh,gautam buddha nagar,2020,4,2030178
uttar-pradesh,lucknow,2020,4,1684510
uttar-pradesh,ghaziabad,2020,4,1647330
uttar-pradesh,prayagraj,2020,4,1059982
uttar-pradesh,kanpur nagar,2020,4,1022768
uttar-pradesh,varanasi,2020,4,1003989
uttar-pradesh,agra,2020,4,900497
uttar-pradesh,gorakhpur,2020,4,722618
uttar-pradesh,meerut,2020,4,686266
uttar-pradesh,bareilly,2020,4,611236
uttar-pradesh,gautam buddha nagar,2021,1,2181874
uttar-pradesh,lucknow,2021,1,1813076
uttar-pradesh,ghaziabad,2021,1,1773332
uttar-pradesh,prayagraj,2021,1,1143612
uttar-pradesh,kanpur nagar,2021,1,1100587
uttar-pradesh,varanasi,2021,1,1079309
uttar-pradesh,agra,2021,1,974389
uttar-pradesh,gorakhpur,2021,1,780306
uttar-pradesh,meerut,2021,1,741901
uttar-pradesh,bareilly,2021,1,662143
uttar-pradesh,gautam buddha nagar,2021,2,2329954
uttar-pradesh,lucknow,2021,2,1937173
uttar-pradesh,ghaziabad,2021,2,1895314
uttar-pradesh,prayagraj,2021,2,1225800
uttar-pradesh,kanpur nagar,2021,2,1176708
uttar-pradesh,varanasi,2021,2,1154661
uttar-pradesh,agra,2021,2,1044788
uttar-pradesh,gorakhpur,2021,2,835887
uttar-pradesh,meerut,2021,2,794314
uttar-pradesh,bareilly,2021,2,710778
uttar-pradesh,gautam buddha nagar,2021,3,2496114
uttar-pradesh,lucknow,2021,3,2076033
uttar-pradesh,ghaziabad,2021,3,2031752
uttar-pradesh,prayagraj,2021,3,1320432
uttar-pradesh,kanpur nagar,2021,3,1263050
uttar-pradesh,varanasi,2021,3,1239725
uttar-pradesh,agra,2021,3,1124720
uttar-pradesh,gorakhpur,2021,3,900171
uttar-pradesh,meerut,2021,3,853246
uttar-pradesh,bareilly,2021,3,766809
uttar-pradesh,gautam buddha nagar,2021,4,2664034
uttar-pradesh,lucknow,2021,4,2215886
uttar-pradesh,ghaziabad,2021,4,2169109
uttar-pradesh,prayagraj,2021,4,1414447
uttar-pradesh,kanpur nagar,2021,4,1349794
uttar-pradesh,varanasi,2021,4,1325315
uttar-pradesh,agra,2021,4,1204274
uttar-pradesh,gorakhpur,2021,4,964667
uttar-pradesh,meerut,2021,4,911852
uttar-pradesh,bareilly,2021,4,821986
uttar-pradesh,gautam buddha nagar,2022,1,2822463
uttar-pradesh,lucknow,2022,1,2348173
uttar-pradesh,ghaziabad,2022,1,2298103
uttar-pradesh,prayagraj,2022,1,1504572
uttar-pradesh,kanpur nagar,2022,1,1431918
uttar-pradesh,varanasi,2022,1,1406056
uttar-pradesh,agra,2022,1,1279852
uttar-pradesh,gorakhpur,2022,1,1027283
uttar-pradesh,meerut,2022,1,967325
uttar-pradesh,bareilly,2022,1,875033
uttar-pradesh,gautam buddha nagar,2022,2,2973360
uttar-pradesh,lucknow,2022,2,2474317
uttar-pradesh,ghaziabad,2022,2,2421605
uttar-pradesh,prayagraj,2022,2,1590032
uttar-pradesh,kanpur nagar,2022,2,1510491
uttar-pradesh,varanasi,2022,2,1483315
uttar-pradesh,agra,2022,2,1351856
uttar-pradesh,gorakhpur,2022,2,1086399
uttar-pradesh,meerut,2022,2,1020429
uttar-pradesh,bareilly,2022,2,925536
uttar-pradesh,gautam buddha nagar,2022,3,3130224
uttar-pradesh,lucknow,2022,3,2604663
uttar-pradesh,ghaziabad,2022,3,2549377
uttar-pradesh,prayagraj,2022,3,1678668
uttar-pradesh,kanpur nagar,2022,3,1592126
uttar-pradesh,varanasi,2022,3,1563730
uttar-pradesh,agra,2022,3,1426154
uttar-pradesh,gorakhpur,2022,3,1148103
uttar-pradesh,meerut,2022,3,1075255
uttar-pradesh,bareilly,2022,3,977218
uttar-pradesh,gautam buddha nagar,2022,4,3286371
uttar-pradesh,lucknow,2022,4,2734333
uttar-pradesh,ghaziabad,2022,4,2676888
uttar-pradesh,prayagraj,2022,4,1763014
uttar-pradesh,kanpur nagar,2022,4,1673173
uttar-pradesh,varanasi,2022,4,1641943
uttar-pradesh,agra,2022,4,1497144
uttar-pradesh,gorakhpur,2022,4,1205580
uttar-pradesh,meerut,2022,4,1127324
uttar-pradesh,bareilly,2022,4,1025341
uttarakhand,dehradun,2018,1,147998
uttarakhand,haridwar,2018,1,104823
uttarakhand,udham singh nagar,2018,1,100236
uttarakhand,nainital,2018,1,49083
uttarakhand,pauri garhwal,2018,1,20425
uttarakhand,tehri garhwal,2018,1,13030
uttarakhand,almora,2018,1,11367
uttarakhand,pithoragarh,2018,1,8836
uttarakhand,chamoli,2018,1,7493
uttarakhand,uttarkashi,2018,1,5816
uttarakhand,dehradun,2018,2,198296
uttarakhand,haridwar,2018,2,140718
uttarakhand,udham singh nagar,2018,2,132549
uttarakhand,nainital,2018,2,65142
uttarakhand,pauri garhwal,2018,2,28153
uttarakhand,tehri garhwal,2018,2,18021
uttarakhand,almora,2018,2,15473
uttarakhand,pithoragarh,2018,2,12486
uttarakhand,chamoli,2018,2,10502
uttarakhand,uttarkashi,2018,2,8227
uttarakhand,dehradun,2018,3,246477
uttarakhand,haridwar,2018,3,174526
uttarakhand,udham singh nagar,2018,3,162754
uttarakhand,nainital,2018,3,79936
uttarakhand,pauri garhwal,2018,3,36059
uttarakhand,tehri garhwal,2018,3,23575
uttarakhand,almora,2018,3,20152
uttarakhand,pithoragarh,2018,3,16483
uttarakhand,chamoli,2018,3,14112
uttarakhand,uttarkashi,2018,3,10793
uttarakhand,dehradun,2018,4,306969
uttarakhand,haridwar,2018,4,217634
uttarakhand,udham singh nagar,2018,4,200079
uttarakhand,nainital,2018,4,98591
uttarakhand,pauri garhwal,2018,4,45898
uttarakhand,tehri garhwal,2018,4,30089
uttarakhand,almora,2018,4,26282
uttarakhand,pithoragarh,2018,4,21378
uttarakhand,chamoli,2018,4,18391
uttarakhand,uttarkashi,2018,4,14114
uttarakhand,dehradun,2019,1,369578
uttarakhand,haridwar,2019,1,262411
uttarakhand,udham singh nagar,2019,1,238514
uttarakhand,nainital,2019,1,118824
uttarakhand,pauri garhwal,2019,1,56173
uttarakhand,tehri garhwal,2019,1,37689
uttarakhand,almora,2019,1,33092
uttarakhand,pithoragarh,2019,1,26621
uttarakhand,chamoli,2019,1,23274
uttarakhand,uttarkashi,2019,1,17873
uttarakhand,dehradun,2019,2,428353
uttarakhand,haridwar,2019,2,299436
uttarakhand,udham singh nagar,2019,2,266958
uttarakhand,nainital,2019,2,137114
uttarakhand,pauri garhwal,2019,2,65607
uttarakhand,tehri garhwal,2019,2,45652
uttarakhand,almora,2019,2,39593
uttarakhand,pithoragarh,2019,2,32308
uttarakhand,chamoli,2019,2,28063
uttarakhand,uttarkashi,2019,2,21969
uttarakhand,dehradun,2019,3,486157
uttarakhand,haridwar,2019,3,334619
uttarakhand,udham singh nagar,2019,3,292858
uttarakhand,nainital,2019,3,153561
uttarakhand,pauri garhwal,2019,3,73363
uttarakhand,tehri garhwal,2019,3,52090
uttarakhand,almora,2019,3,44182
uttarakhand,pithoragarh,2019,3,36353
uttarakhand,chamoli,2019,3,32036
uttarakhand,uttarkashi,2019,3,25151
uttarakhand,dehradun,2019,4,537026
uttarakhand,haridwar,2019,4,368737
uttarakhand,udham singh nagar,2019,4,319839
uttarakhand,nainital,2019,4,169212
uttarakhand,pauri garhwal,2019,4,81489
uttarakhand,tehri garhwal,2019,4,58542
uttarakhand,almora,2019,4,49664
uttarakhand,pithoragarh,2019,4,40980
uttarakhand,chamoli,2019,4,35948
uttarakhand,uttarkashi,2019,4,28653
uttarakhand,dehradun,2020,1,593420
uttarakhand,haridwar,2020,1,408768
uttarakhand,udham singh nagar,2020,1,351112
uttarakhand,nainital,2020,1,186948
uttarakhand,pauri garhwal,2020,1,90270
uttarakhand,tehri garhwal,2020,1,66293
uttarakhand,almora,2020,1,55964
uttarakhand,pithoragarh,2020,1,46554
uttarakhand,chamoli,2020,1,40668
uttarakhand,uttarkashi,2020,1,32713
uttarakhand,dehradun,2020,2,649026
uttarakhand,haridwar,2020,2,448939
uttarakhand,udham singh nagar,2020,2,383547
uttarakhand,nainital,2020,2,206076
uttarakhand,pauri garhwal,2020,2,101276
uttarakhand,tehri garhwal,2020,2,75996
uttarakhand,almora,2020,2,64523
uttarakhand,pithoragarh,2020,2,53375
uttarakhand,chamoli,2020,2,46467
uttarakhand,uttarkashi,2020,2,37671
uttarakhand,dehradun,2020,3,711303
uttarakhand,haridwar,2020,3,491252
uttarakhand,udham singh nagar,2020,3,418390
uttarakhand,nainital,2020,3,227497
uttarakhand,pauri garhwal,2020,3,112287
uttarakhand,tehri garhwal,2020,3,85276
uttarakhand,almora,2020,3,72829
uttarakhand,pithoragarh,2020,3,60279
uttarakhand,chamoli,2020,3,52184
uttarakhand,uttarkashi,2020,3,42144
uttarakhand,dehradun,2020,4,779564
uttarakhand,haridwar,2020,4,537058
uttarakhand,udham singh nagar,2020,4,456356
uttarakhand,nainital,2020,4,249856
uttarakhand,pauri garhwal,2020,4,123892
uttarakhand,tehri garhwal,2020,4,94520
uttarakhand,almora,2020,4,81020
uttarakhand,pithoragarh,2020,4,67024
uttarakhand,chamoli,2020,4,58039
uttarakhand,uttarkashi,2020,4,46810
uttarakhand,dehradun,2021,1,840361
uttarakhand,haridwar,2021,1,580532
uttarakhand,udham singh nagar,2021,1,492646
uttarakhand,nainital,2021,1,269308
uttarakhand,pauri garhwal,2021,1,133484
uttarakhand,tehri garhwal,2021,1,102085
uttarakhand,almora,2021,1,87354
uttarakhand,pithoragarh,2021,1,72579
uttarakhand,chamoli,2021,1,62779
uttarakhand,uttarkashi,2021,1,50696
uttarakhand,dehradun,2021,2,898504
uttarakhand,haridwar,2021,2,622292
uttarakhand,udham singh nagar,2021,2,528392
uttarakhand,nainital,2021,2,288162
uttarakhand,pauri garhwal,2021,2,143460
uttarakhand,tehri garhwal,2021,2,109890
uttarakhand,almora,2021,2,94196
uttarakhand,pithoragarh,2021,2,78079
uttarakhand,chamoli,2021,2,67712
uttarakhand,uttarkashi,2021,2,54582
uttarakhand,dehradun,2021,3,963594
uttarakhand,haridwar,2021,3,669249
uttarakhand,udham singh nagar,2021,3,568881
uttarakhand,nainital,2021,3,309820
uttarakhand,pauri garhwal,2021,3,155054
uttarakhand,tehri garhwal,2021,3,119032
uttarakhand,almora,2021,3,102118
uttarakhand,pithoragarh,2021,3,84476
uttarakhand,chamoli,2021,3,73432
uttarakhand,uttarkashi,2021,3,59174
uttarakhand,dehradun,2021,4,1028085
uttarakhand,haridwar,2021,4,716044
uttarakhand,udham singh nagar,2021,4,609138
uttarakhand,nainital,2021,4,330999
uttarakhand,pauri garhwal,2021,4,166482
uttarakhand,tehri garhwal,2021,4,127893
uttarakhand,almora,2021,4,109803
uttarakhand,pithoragarh,2021,4,90791
uttarakhand,chamoli,2021,4,78848
uttarakhand,uttarkashi,2021,4,63536
uttarakhand,dehradun,2022,1,1088710
uttarakhand,haridwar,2022,1,760173
uttarakhand,udham singh nagar,2022,1,647495
uttarakhand,nainital,2022,1,351226
uttarakhand,pauri garhwal,2022,1,177248
uttarakhand,tehri garhwal,2022,1,136364
uttarakhand,almora,2022,1,117262
uttarakhand,pithoragarh,2022,1,96837
uttarakhand,chamoli,2022,1,84165
uttarakhand,uttarkashi,2022,1,67713
uttarakhand,dehradun,2022,2,1146386
uttarakhand,haridwar,2022,2,802321
uttarakhand,udham singh nagar,2022,2,683908
uttarakhand,nainital,2022,2,370360
uttarakhand,pauri garhwal,2022,2,187078
uttarakhand,tehri garhwal,2022,2,144049
uttarakhand,almora,2022,2,123856
uttarakhand,pithoragarh,2022,2,102347
uttarakhand,chamoli,2022,2,88939
uttarakhand,uttarkashi,2022,2,71641
uttarakhand,dehradun,2022,3,1205785
uttarakhand,haridwar,2022,3,846066
uttarakhand,udham singh nagar,2022,3,722008
uttarakhand,nainital,2022,3,389791
uttarakhand,pauri garhwal,2022,3,196481
uttarakhand,tehri garhwal,2022,3,151445
uttarakhand,almora,2022,3,129898
uttarakhand,pithoragarh,2022,3,107498
uttarakhand,chamoli,2022,3,93488
uttarakhand,uttarkashi,2022,3,75369
uttarakhand,dehradun,2022,4,1262999
uttarakhand,haridwar,2022,4,887967
uttarakhand,udham singh nagar,2022,4,757652
uttarakhand,nainital,2022,4,407806
uttarakhand,pauri garhwal,2022,4,204585
uttarakhand,tehri garhwal,2022,4,157634
uttarakhand,almora,2022,4,134730
uttarakhand,pithoragarh,2022,4,111983
uttarakhand,chamoli,2022,4,97308
uttarakhand,uttarkashi,2022,4,78484
west-bengal,north twenty four parganas,2018,1,396980
west-bengal,kolkata,2018,1,306503
west-bengal,murshidabad,2018,1,187824
west-bengal,hooghly,2018,1,148033
west-bengal,south twenty four parganas,2018,1,142473
west-bengal,paschim bardhaman,2018,1,139310
west-bengal,howrah,2018,1,136589
west-bengal,nadia,2018,1,136396
west-bengal,purba medinipur,2018,1,131380
west-bengal,paschim medinipur,2018,1,127203
west-bengal,north twenty four parganas,2018,2,572438
west-bengal,kolkata,2018,2,431481
west-bengal,murshidabad,2018,2,276931
west-bengal,hooghly,2018,2,221090
west-bengal,south twenty four parganas,2018,2,214056
west-bengal,nadia,2018,2,209683
west-bengal,paschim bardhaman,2018,2,203750
west-bengal,howrah,2018,2,198699
west-bengal,purba medinipur,2018,2,195830
west-bengal,paschim medinipur,2018,2,185542
west-bengal,north twenty four parganas,2018,3,722572
west-bengal,kolkata,2018,3,548600
west-bengal,murshidabad,2018,3,335935
west-bengal,south twenty four parganas,2018,3,284988
west-bengal,hooghly,2018,3,280640
west-bengal,nadia,2018,3,262694
west-bengal,howrah,2018,3,255445
west-bengal,purba medinipur,2018,3,252759
west-bengal,paschim bardhaman,2018,3,251021
west-bengal,paschim medinipur,2018,3,238405
west-bengal,north twenty four parganas,2018,4,946634
west-bengal,kolkata,2018,4,721653
west-bengal,murshidabad,2018,4,417114
west-bengal,hooghly,2018,4,400360
west-bengal,south twenty four parganas,2018,4,398349
west-bengal,howrah,2018,4,339192
west-bengal,nadia,2018,4,325690
west-bengal,purba medinipur,2018,4,323889
west-bengal,paschim medinipur,2018,4,304068
west-bengal,paschim bardhaman,2018,4,302594
west-bengal,north twenty four parganas,2019,1,1130983
west-bengal,kolkata,2019,1,868126
west-bengal,south twenty four parganas,2019,1,487180
west-bengal,hooghly,2019,1,480952
west-bengal,murshidabad,2019,1,478812
west-bengal,howrah,2019,1,410583
west-bengal,purba medinipur,2019,1,389583
west-bengal,nadia,2019,1,385179
west-bengal,paschim medinipur,2019,1,361979
west-bengal,paschim bardhaman,2019,1,349928
west-bengal,north twenty four parganas,2019,2,1312362
west-bengal,kolkata,2019,2,1014406
west-bengal,south twenty four parganas,2019,2,579599
west-bengal,hooghly,2019,2,557946
west-bengal,murshidabad,2019,2,548604
west-bengal,howrah,2019,2,480813
west-bengal,purba medinipur,2019,2,448850
west-bengal,nadia,2019,2,447979
